ID;Bank_Name;Branch_Name;Address;Town_ID;Telephone;Fax;Opening_Date
1379;Denizbank A.Ş.;Ihlamurkuyu;Ihlamurkuyu Mahallesi Alemdağ Caddesi No:269/A Ümraniye/İsta bul;1852;2166120177;2122148066;03.11.2011
1380;Denizbank A.Ş.;Keyap;Y.Dudullu Bostancı Yolu Cad. Keyap Sanayi Sitesi No:20 Ümran ye/İstanbul;1852;2165264127;2122148820;28.02.2008
1381;Denizbank A.Ş.;Şerifali;Mehmet Akif Mahallesi Tavukçuyolu Caddesi No:126A/2 Ümraniye İstanbul;1852;2165948580;2122148016;24.06.2011
1382;Denizbank A.Ş.;Ümraniye;Atatürk Mah.Alemdağ Cad. No:38/A Ümraniye/ İstanbul;1852;2165231210;2122148701;25.12.2000
1383;Denizbank A.Ş.;Ümraniye Sanayi;Armağanevler Mahallesi Alemdağ Caddesi No: 428A Ümraniye/İst nbul;1852;2163446696;2122148664;24.02.2006
1384;Denizbank A.Ş.;Altunizade;Altunizade Mahallesi Kısıklı Caddesi No:4/1B Üsküdar/İstanbu;1708;2166511511;2122148436;03.01.2002
1385;Denizbank A.Ş.;Beylerbeyi;Abdülağa Cad. No:3 Beylerbeyi Üsküdar / İstanbul;1708;2165579800;2122148030;26.08.2011
1386;Denizbank A.Ş.;Libadiye;Bulgurlu Mah. Libadiye Cad. Üstünkan Blokları No:17/1 Üsküdar / İstanbul;1708;2166509178;2122148377;24.06.2011
1387;Denizbank A.Ş.;Nato Yolu;Güzeltepe Mah. Bosna Bulvarı No:143/A Üsküdar / İstanbul;1708;2164601820;2122148108;03.11.2011
1388;Denizbank A.Ş.;Üsküdar;Aziz Mahmut Hüdayi Mahallesi Hakimiyeti Milliye Caddesi M.K. Kançal İş Apt. No:58/A Üsküdar/İstanbul;1708;2164924910;2122148442;03.01.2002
1389;Denizbank A.Ş.;Beş Telsiz;Beş Telsiz Mah. Rauf Denktaş Cad. No:55/A Zeytinburnu/İstanb l;1739;2125463757;2122148122;21.11.2011
1390;Denizbank A.Ş.;Topkapı Sanayi;Maltepe Mahallesi Yedikule Çırpıcı Yol Sokak No:2/I Zeytinbu nu/İstanbul;1739;2125673443;2122148232;28.02.2005
1391;Denizbank A.Ş.;Zeytinburnu;58. Bulvar Cad.No:55 Zeytinburnu/İstanbul;1739;2125106650;2122148438;03.01.2002
1392;Denizbank A.Ş.;Aliağa;Kültür Mah. Demokrasi Meydanı No:1 35800 Aliağa/İzmir;1128;2326170707;2122148774;16.10.2007
1393;Denizbank A.Ş.;Balçova;Ata Cad. No.18/A  Balçova İzmir;2006;2322778880;2122148634;24.11.2005
1394;Denizbank A.Ş.;Bayındır;Mithatpaşa Mah. Hükümet Cad. No:11/A Bayındır/İzmir;1178;2325814133;2122148760;31.07.2007
1395;Denizbank A.Ş.;Bayraklı;Bayraklı Mah. Ord. Prof. Dr. Ekrem Akurgal Sok. No:20/B Bayr klı/İzmir;2056;2323417272;2122148491;07.06.2012
1396;Denizbank A.Ş.;Manavkuyu;Haydar Aliyev Cad. No:63/A Bayraklı / İzmir;2056;2323473100;2122148156;05.11.2010
1397;Denizbank A.Ş.;Bergama;Ertuğrul Mah. M.Yazıcı Cad. No:23 Bergama / İzmir;1181;2326329567;2122148556;27.12.2002
1398;Denizbank A.Ş.;2. Sanayi Sitesi;Kazım Dirik Mahallesi 351 Sokak No:5E-5F Bornova/İzmir;1203;2324624080;2122148074;17.11.2011
1399;Denizbank A.Ş.;Bornova;Mustafa Kemal Caddesi. No:19/A Bornova / İzmir;1203;2323746260;2122148689;01.09.2000
1400;Denizbank A.Ş.;Işıkkent;Egemenlik Mahallesi 6123 Sokak No:8 Bornova/İzmir;1203;2324363386;2122148586;24.10.2003
1401;Denizbank A.Ş.;İzmir Altındağ;Birlik Mahallesi Kemalpaşa Caddesi No:253/A Bornova/İzmir;1203;2324671075;2122148098;17.11.2011
1402;Denizbank A.Ş.;Pınarbaşı;Kemalpaşa Mah. 7410 Sok. No:35 5. Sanayi Sitesi Pınarbaşı Bo nova/İzmir;1203;2324795508;2122148719;06.07.1998
1403;Denizbank A.Ş.;Buca;Vali Rahmi Bey Mah. Menderes Cad. No:21/B Buca/İzmir;1780;2324404747;2122148222;02.12.2004
1404;Denizbank A.Ş.;Şirinyer;Güven Mahallesi Menderes Caddesi No:290/A Buca/İzmir;1780;2324383939;2122148836;07.04.2008
1405;Denizbank A.Ş.;Çeşme;İnönü Mah. 2001 Sok. No:8/A Çeşme/İzmir;1251;2327122022;2122148076;17.11.2011
1406;Denizbank A.Ş.;Çiğli;Anadolu Cad. No:935 Çiğli / İzmir;2007;2323294088;2122148331;04.11.2009
1407;Denizbank A.Ş.;Çiğli Aosb;İzmir Atatürk Organize Sanayi Bölgesi Mustafa Kemal Atatürk Bulvarı Çarşı Merkezi No:42/2 Çiğli/İzmir;2007;2323767755;2122148369;08.06.2011
1408;Denizbank A.Ş.;Adnan Menderes Hava Limanı;Adnan Menderes Havalimanı Dış Hatlar Terminali Kara Tarafı Mahalli Al 1320-1349 Gaziemir / İzmir;2009;2322204004;2122148183;15.07.2013
1409;Denizbank A.Ş.;Gaziemir;Akçay Cad. No:216 Gaziemir/İzmir;2009;2322514477;2122148648;16.12.2005
1410;Denizbank A.Ş.;Bozyaka;Eskiizmir Cad. No:158 Bozyaka Karabağlar/İzmir;2057;2322560120;2122148310;31.05.2011
1411;Denizbank A.Ş.;Karabağlar İzmir;Yeşillik Cad. No:391/B Karabağlar/İzmir;2057;2322379090;2122148510;18.02.2002
1412;Denizbank A.Ş.;Bostanlı;Cengiz Topel Cad. No:24/A Bostanlı Karşıyaka / İzmir;1448;2323307590;2122148852;21.05.2008
1413;Denizbank A.Ş.;Girne Bulvarı;Girne Caddesi No:195/D Karşıyaka/İzmir;1448;2323827000;2122148667;10.11.2010
1414;Denizbank A.Ş.;Karşıyaka;Donanmacı Mah. Cemal Gürsel Cad. No:208 Karşıyaka / İzmir;1448;2323682819;2122148699;14.12.2000
1415;Denizbank A.Ş.;Kemalpaşa;Sekiz Eylül Mahallesi İzmir Caddesi No:22/A Kemalpaşa/İzmir;1461;2328780060;2122148798;13.12.2007
1416;Denizbank A.Ş.;Kınık;Türkcedit Mahallesi Ecz. Muammer Kaya Caddesi No:32/7 Kınık/ zmir;1467;2326873597;2122148995;30.05.2018
1417;Denizbank A.Ş.;Kiraz;İstiklal Mah. Hoca İbrahim Bey Cad. No: 2 Kiraz / İzmir;1477;2325724304;2122148270;18.12.2008
1418;Denizbank A.Ş.;1.Sanayi İzmir;Mersinli Mah. 2822 Sok. No:66 Konak/İzmir;1819;2324597071;2122148764;16.08.2007
1419;Denizbank A.Ş.;Alsancak;Kültür Mahallesi Cumhuriyet Bulvarı No:187/A Konak/İzmir;1819;2324646415;2122148413;06.07.1998
1420;Denizbank A.Ş.;Çamdibi;Fatih Cad. 1580 Sok. No:88 Çamdibi Konak/İzmir;1819;2324610320;2122148093;04.04.2011
1421;Denizbank A.Ş.;Ege Ticari Merkez;Akdeniz Mahallesi Şehit Fethibey Caddesi Denizhan Bölge Müdürlüğü Apt. No:116/101 Konak/İzmir;1819;2324467944;2122148210;17.06.2004
1422;Denizbank A.Ş.;Fevzipaşa Bulvarı;Gazi Osman Paşa Cad. No:70 Çankaya Konak / İzmir;1819;2324836066;2122148124;28.09.2011
1423;Denizbank A.Ş.;Güzelyalı;Güzelyalı Mah.Mithatpaşa Cad. No.1032 Güzelyalı/İzmir;1819;2322474848;2122148688;25.12.2006
1424;Denizbank A.Ş.;Hatay İzmir;İnönü Cad. No:233/A Hatay / İzmir;1819;2322552004;2122148727;03.01.2002
1425;Denizbank A.Ş.;İzmir;Gaziosmanpaşa Bulvarı No:12 Pasaport/İzmir;1819;2323559393;2122148391;10.11.1997
1426;Denizbank A.Ş.;İzmir Gıda Çarşısı;Yenişehir Gıda Sitesi 1202/6 Sok. No:10 35110 Yenişehir / İz ir;1819;2324697585;2122148476;28.01.2002
1427;Denizbank A.Ş.;Şair Eşref;Şair Eşref Bulvarı No:5 Çankaya-Konak/İzmir;1819;2324833767;2122148088;01.04.2004
1428;Denizbank A.Ş.;Menderes;Kasımpaşa Mahallesi Atatürk Caddesi No:35/B Menderes/İzmir;1826;2327822232;2122148272;19.12.2008
1429;Denizbank A.Ş.;Menemen;Mermerli Mahallesi Ertuğrul Cad. No : 7 35660 Menemen / İzmi;1521;2328325832;2122148564;27.12.2002
1430;Denizbank A.Ş.;Ödemiş;Umurbey Mah. Kayalı Sok. No:2 Ödemiş / İzmir;1563;2325445117;2122148572;27.12.2002
1431;Denizbank A.Ş.;Tire;Yeni Mahalle İstasyon Cad. No:12 Tire/İzmir;1677;2325128388;2122148558;27.12.2002
1432;Denizbank A.Ş.;Torbalı;Tepeköy Mah. Kazımdirik Cad. 4510 Sok. No:15/A Torbalı/İzmir;1682;2328561314;2122148568;27.12.2002
1433;Denizbank A.Ş.;Urla;Hacıisa Mah. 75.Yıl Cumhuriyet Cad. No:1 Urla / İzmir;1703;2327543766;2122148840;16.04.2008
1434;Denizbank A.Ş.;Kahramanmaraş;Yenisehir Mahallesi Cumhuriyet Bulvari Köker Sitesi C Blok Apt. No:2 B-C Dulkadiroğlu/Kahramanmaraş;2084;3442311510;2122148458;03.01.2002
1435;Denizbank A.Ş.;Kahramanmaraş Azerbaycan Bulvarı;Egemenlik Mah. Azerbaycan Bulvarı No:53/C-D-E Kahramanmaraş;2084;3442351890;2122148225;11.07.2013
1436;Denizbank A.Ş.;Elbistan;Güneşli Mah. Dulkadiroğlu Sok. No:96 Elbistan/Kahramanmaraş;1299;3444156288;2122148776;16.10.2007
1437;Denizbank A.Ş.;Göksun;Cumhuriyet Mah. Ayhan Taner Ekici Bulvarı 24/F Göksun/Kahram nmaraş;1353;3447142411;2122148837;15.01.2016
1438;Denizbank A.Ş.;Pazarcık;Menderes Mah. 12 Eylül Cad. No:89 Pazarcık/Kahramanmaraş;1570;3443113847;2122148345;17.12.2009
1439;Denizbank A.Ş.;Karabük;Bayır Mahallesi Menderes Caddesi Karabük Belediyesi Apartmanı No:4/A Merkez/Karabük;1433;3704242588;2122148496;04.02.2002
1440;Denizbank A.Ş.;Karaman;Seki Çeşme Mah. Atatürk Bulvarı No : 65 70100 / Karaman;1439;3382121312;2122148818;23.01.2008
1441;Denizbank A.Ş.;Arpaçay;Orta Mahallesi Dr.İbrahim Gökçe Caddesi No:48/2 Arpaçay/Kars;1149;4742812239;2122148924;26.02.2018
1442;Denizbank A.Ş.;Kağızman;Şahindere Mah. Hasan Acara Cad. No:1/1 Kağızman/Kars;1424;4743516822;2122148871;12.01.2017
1443;Denizbank A.Ş.;Kars;Merkez Mahallesi Faikbey Caddesi Deniz Bank Apt. No:83 Merke /Kars;1447;4742234636;2122148078;17.12.2009
1444;Denizbank A.Ş.;Sarıkamış;Erenler Mah. Gaziler Meydanı No:22 Z05 Sarıkamış/Kars;1601;4744136414;2122148501;14.08.2015
1445;Denizbank A.Ş.;Kars Selim;Çarşı Mah. Kazımpaşa Cad. No:272/1 Selim/Kars;1614;4744612610;2122148883;09.06.2017
1446;Denizbank A.Ş.;Kastamonu;Cumhuriyet Cad.No.5_Merkez/Kastamonu;1450;3662145008;2122148362;25.12.2006
1447;Denizbank A.Ş.;Taşköprü;Karasait Mah. Atatürk Cad. No:18 Taşköprü/Kastamonu;1666;3664175799;2122148595;07.08.2014
1448;Denizbank A.Ş.;Tosya;Kargı Mah. Cumhuriyet Meydanı No:31/B Tosya/Kastamonu;1685;3663137880;2122148513;30.04.2015
1449;Denizbank A.Ş.;Bünyan;Bayramlı Mah. Çarşı İçi. Hükümet Konağı Karşısı. No:16 38600 Bünyan / Kayseri;1218;3527123141;2122148665;29.09.2010
1450;Denizbank A.Ş.;Develi;Harman Mah. Aşık Seyrani Cad. No:6/A Develi/Kayseri;1275;3522313205;2122148259;19.06.2013
1451;Denizbank A.Ş.;Kayseri Eski Sanayi;Osman Kavuncu Cad. No.82 _Kocasinan/Kayseri;1863;3523206555;2122148610;04.08.2005
1452;Denizbank A.Ş.;Sahabiye;Serçeönü Mah. Ahmet Paşa Cad. No:16/D Kocasinan/Kayseri;1863;3522214140;2122148141;14.01.2013
1453;Denizbank A.Ş.;Kayseri;Cumhuriyet Mah. Nazmi Toker Cad. No:19 Melikgazi/Kayseri;1864;3522228830;2122148691;31.08.2000
1454;Denizbank A.Ş.;Kayseri Organize Sanayi;Kayseri Osb. 7288 Ada 6 Parsel 11. Cad. No:9/B Melikgazi / K yseri;1864;3522908820;2122148761;14.05.2014
1455;Denizbank A.Ş.;Kayseri Ticari Merkez;Kayseri Osb. 7288 Ada 6 Parsel 11. Cad. No:9/B Kat:1 Melikgazi / Kayseri;1864;3523203530;2122148184;22.06.2007
1456;Denizbank A.Ş.;Melikgazi;Melikgazi Mah. Orgeneral Eşref Bitlis Bulvarı Özata Prestij Apt. No:17/A Melikgazi/Kayseri;1864;3522400777;2122148816;23.01.2008
1457;Denizbank A.Ş.;Kayseri Pınarbaşı;Yenicami Mah. Çarşıiçi Cad. No:32 Pınarbaşı/Kayseri;1576;3525122040;2122148847;06.05.2016
1458;Denizbank A.Ş.;Yeşilhisar;İdris Mah. İsmet İnönü Cad. No:29 C Yeşilhisar/Kayseri;1727;3526513283;2122148317;25.09.2009
1459;Denizbank A.Ş.;Kırıkkale Keskin;Yenice Mahallesi Prof. Dr. Beşir Atalay Caddesi No:9 Keskin/ ırıkkale;1463;3185153611;2122148865;12.12.2016
1460;Denizbank A.Ş.;Kırıkkale;Yenidoğan Mah. Barbaros Hayrettin Cad. No.36_Merkez/Kırıkkale;1469;3182256165;2122148366;15.12.2005
1461;Denizbank A.Ş.;Kırıkkale Kurtuluş;Gürler Mah. Menderes Cad. No:42/A Kırıkkale;1469;3186381104;2122148332;27.12.2007
1462;Denizbank A.Ş.;Babaeski;Hacıhasan Mahallesi Mehmet Öktem Sokak No:6 A/0 Babaeski/Kır lareli;1163;2885110122;2122148848;08.05.2008
1463;Denizbank A.Ş.;Lüleburgaz;Emrullah Efendi Cad. No:10 Lüleburgaz/Kırklareli;1505;2884122220;2122148703;12.04.2001
1464;Denizbank A.Ş.;Kırklareli;Karakaş Mah.Fevzi Çakmak Bulvarı Cami Sok. No.2_Merkez/Kırklareli;1471;2882140303;2122148684;21.12.2006
1465;Denizbank A.Ş.;Vize;Evren Mahallesi Atatürk Caddesi No:129 A/0 Vize/Kırklareli;1714;2883181457;2122148309;03.10.2018
1466;Denizbank A.Ş.;Kaman;Çiftlikli Mah. Prenses Mikasa Cad. No:23/B Kaman/Kırşehir;1429;3867126630;2122148503;11.11.2015
1467;Denizbank A.Ş.;Kırşehir;Medrese Mahallesi Atatürk Caddesi No:1 Merkez/Kırşehir;1472;3862120434;2122148692;26.12.2006
1468;Denizbank A.Ş.;Mucur;Hamidiye Mah. İnönü Sok. No:2/A Mucur/Kırşehir;1529;3868123645;2122148905;28.08.2017
1469;Denizbank A.Ş.;Kilis;Aşıt Mah. Cumhuriyet Cad. No:211_Merkez/Kilis;1476;3488221034;2122148866;05.06.2008
1470;Denizbank A.Ş.;Çayırova;Çayırova Mah. Fatih Cad. No:68 Çayırova/Kocaeli;2059;2627420101;2122148109;01.04.2011
1471;Denizbank A.Ş.;Darıca;Kazım Karabekir Mah. İstasyon Cad. No:467/A Darıca/Kocaeli;2060;2626551330;2122148134;29.11.2011
1472;Denizbank A.Ş.;Derince;Çenedağ Mah. İstiklal Cad. No:192/2 Derince / Kocaeli;2030;2622299902;2122148072;14.09.2011
1473;Denizbank A.Ş.;Gebze;Güzeller Mahallesi Yeni Bağdat Caddesi No:607 A Gebze/Kocael;1338;2626444090;2122148462;04.01.2002
1474;Denizbank A.Ş.;Gebze Ticari Merkez;Güzeller Mahallesi Yeni Bağdat Caddesi No:607 A Gebze/Kocael;1338;2626723100;2122148718;24.04.2007
1475;Denizbank A.Ş.;Gebze Yeni Çarşı;Hacı Halil Mah. İsmetpaşa Cad. No:21/1 Gebze / Kocaeli;1338;2626000070;2122148635;29.09.2010
1476;Denizbank A.Ş.;Gölcük;Merkez Mah. Amiral Sağlam Cad. No:11 Gölcük / Kocaeli;1355;2624121091;2122148645;28.09.2010
1477;Denizbank A.Ş.;Bekirpaşa;28 Haziran Mah. Turan Güneş Cad. No:305/1-A İzmit/Kocaeli;2062;2623320381;2122148094;15.11.2011
1478;Denizbank A.Ş.;İzmit;Körfez Mahallesi Ankara Karayolu Caddesi No:127 A İzmit/Koca li;2062;2622812095;2122148611;28.12.2001
1479;Denizbank A.Ş.;İzmit Çarşı;Kemalpaşa Mah. Hürriyet Cad. No:33 İzmit / Kocaeli;2062;2623212994;2122148353;17.12.2009
1480;Denizbank A.Ş.;İzmit Ticari Merkez;Körfez Mahallesi Ankara Karayolu Caddesi No:127 A İzmit/Koca li;2062;2623238014;2122148801;19.06.2013
1481;Denizbank A.Ş.;Kandıra;Çarşı Mah. Cumhuriyet Cad. No:6 Kandıra / Kocaeli;1430;2625516325;2122148118;28.11.2011
1482;Denizbank A.Ş.;Körfez;Kuzey Mah. Cahit Zarifoğlu Cad. No:53 Körfez/Kocaeli;1821;2625274546;2122148876;19.06.2008
1483;Denizbank A.Ş.;Akşehir;İnönü Cad. No:98 Akşehir / Konya;1122;3328132220;2122148323;17.09.2009
1484;Denizbank A.Ş.;Altınekin;Ölmez Mah. Millet Cad. No: 13 / 1 Altınekin/Konya;1760;3326312791;2122148231;23.11.2018
1485;Denizbank A.Ş.;Beyşehir;Evsat Mahallesi 40616 Sokak No:37 A Beyşehir/Konya;1188;3325127300;2122148802;19.06.2013
1486;Denizbank A.Ş.;Cihanbeyli;Köprübaşı Mah. Konya Cad. No:118/A Cihanbeyli/Konya;1222;3326734455;2122148365;01.06.2011
1487;Denizbank A.Ş.;Çumra;İzzetbey Mah. Alparslan Türkeş Cad. No:56-58 Çumra/Konya;1262;3324474755;2122148363;14.04.2011
1488;Denizbank A.Ş.;Konya Ereğli;Pirömer Mahallesi Atatürk Caddesi No:73 A Ereğli/Konya;1312;3327100050;2122148266;14.11.2008
1489;Denizbank A.Ş.;Ilgın;Camiatik Mah. Nevzat İspir Cad. No:40 Ilgın/Konya;1400;3328816077;2122148035;17.09.2009
1490;Denizbank A.Ş.;Kadınhanı;Doğanlar Mah. 124003. Sok. 3A/1 Kadınhanı/Konya;1422;3328342312;2122148841;15.03.2016
1491;Denizbank A.Ş.;Karapınar;Hankapı Mah. Okullar Cad. No:19/C Karapınar/Konya;1441;3327555523;2122148117;12.04.2011
1492;Denizbank A.Ş.;Konya Büsan;Fevzi Çakmak Mah. Kosgeb Cad. No:1/1C Karatay / Konya;1814;3323450361;2122148523;30.11.2012
1493;Denizbank A.Ş.;Konya Ticari Merkez;Fevzi Çakmak Mah. Kosgeb Cad. No : 1/1C K:1 Karatay / Konya;1814;3322214500;2122148890;31.07.2008
1494;Denizbank A.Ş.;Konya Yeni Toptancılar;Fevzi Çakmak Mahallesi Adana Çevre Yolu Caddesi No:24 A/1 Ka atay/Konya;1814;3323424410;2122148514;21.06.2002
1495;Denizbank A.Ş.;Mevlana;Aziziye Cad. No:26   Karatay/Konya;1814;3323515030;2122148226;15.12.2004
1496;Denizbank A.Ş.;Kulu;Camikebir Mah. İsmail Efendi Cad. No:23/A-B Kulu/Konya;1491;3326412744;2122148504;12.11.2015
1497;Denizbank A.Ş.;Konya;Musalla Bağları Mh.Ahmet Hilmi Nalçacı Cd. No: 96 / C Selçuk u/Konya;1839;3322388020;2122148320;19.12.2000
1498;Denizbank A.Ş.;Zafer Meydanı;İhsaniye Mah. Derviş Hilmi Sk. No:3A/1 Selçuklu/Konya;1839;3323523332;2122148115;11.04.2011
1499;Denizbank A.Ş.;Yunak;Yeni Mah. Hükümet Cad. No:52B/1 Yunak/Konya;1735;3328512876;2122148563;12.12.2016
1500;Denizbank A.Ş.;Altıntaş;Bozbay Mah. Cumhuriyet Cad. No:21/A Altıntaş / Kütahya;1132;2743113608;2122148901;01.08.2017
1501;Denizbank A.Ş.;Gediz;Uluoymak Mah. Mehmet Ersoy Cad. No:6/43 Gediz / Kütahya;1339;2744125388;2122148779;25.04.2014
1502;Denizbank A.Ş.;Kütahya;Cumhuriyet Cad. No:103/3 Kütahya;1500;2742263650;2122148542;05.11.2002
1503;Denizbank A.Ş.;Simav;Fatih Mah. Arpalık Sok. No:10 Simav / Kütahya;1625;2745138638;2122148037;17.09.2009
1504;Denizbank A.Ş.;Tavşanlı;Yeni Mahalle Haşim Benli Bulvarı No:136/A Tavşanlı/Kütahya;1671;2746153773;2122148782;01.11.2007
1505;Denizbank A.Ş.;Akçadağ;Kültür Mahallesi Ziya Gökalp Caddesi No:1/3 Akçadağ/Malatya;1114;4225033454;2122148928;05.12.2019
1506;Denizbank A.Ş.;Malatya;Dabakhane Mah. Ptt Cad. No:7/A Battalgazi/Malatya;1772;4223232285;2122148731;02.01.2002
1507;Denizbank A.Ş.;Malatya İnönü Caddesi;Şıkşık Mahallesi İnönü Caddesi No:75/A Battalgazi/Malatya;1772;4223256666;2122148048;12.04.2011
1508;Denizbank A.Ş.;Doğanşehir;Yeni Mahallesi İnönü Caddesi No:27/A Doğanşehir/Malatya;1286;4225033380;2122148932;05.12.2019
1509;Denizbank A.Ş.;Akhisar;Paşa Mahallesi 19.(Mustafa Abut) Caddesi No:80/1A Akhisar/Manisa;1118;2364122949;2122148560;27.12.2002
1510;Denizbank A.Ş.;Akhisar Çiftçievi;Hürriyet Mah. 15. (Şehit Polis Cemal Ilgaz) Cad. No:80/A Akh sar/Manisa;1118;2364124805;2122148863;14.12.2016
1511;Denizbank A.Ş.;Alaşehir;Sekine Evren Cad. No:29/1 Alaşehir/ Manisa;1127;2366539655;2122148570;27.12.2002
1512;Denizbank A.Ş.;Demirci;Pazar Mah. Kaymakam İbrahim Ethem Cad. No:37 Demirci / Manis;1269;2364620062;2122148292;22.12.2008
1513;Denizbank A.Ş.;Gölmarmara;Atatürk Mah. Atatürk Bulvarı No:42 Gölmarmara / Manisa;1793;2365152190;2122148426;18.12.2008
1514;Denizbank A.Ş.;Gördes;Hüseyni Baba Mah. Fatih Bulvarı No:103 / 205-206-207-208 Gör es/Manisa;1362;2365472837;2122148495;18.08.2015
1515;Denizbank A.Ş.;Kırkağaç;Tevfikiye Mah. 53.Yeni Sok. No:206/9 Kırkağaç/Manisa;1470;2365881030;2122148325;05.11.2009
1516;Denizbank A.Ş.;Kula;Seyitali Mah. Şehitler Cad. No:36/A Kula / Manisa;1489;2368162600;2122148274;19.12.2008
1517;Denizbank A.Ş.;Salihli;Mithatpaşa Mahallesi Mithatpaşa Caddesi No:101 Salihli/Manis;1590;2367124710;2122148576;27.12.2002
1518;Denizbank A.Ş.;Salihli Çiftçievi;Mithatpaşa Mah. 5. Sokak No:1 A Salihli/Manisa;1590;2367131340;2122148904;26.09.2017
1519;Denizbank A.Ş.;Sarıgöl;Ayan Mah. Alaşehir Cad. No:50 Sarıgöl / Manisa;1600;2368674888;2122148596;29.03.2004
1520;Denizbank A.Ş.;Saruhanlı;Atatürk Mah. 7 Eylül Cad. No:17/A Saruhanlı / Manisa;1606;2363573133;2122148894;07.08.2008
1521;Denizbank A.Ş.;Soma;Kurtuluş Mahallesi Cengiz Topel Meydanı No:7/B-13 Soma/Manis;1634;2366126323;2122148728;30.05.2007
1522;Denizbank A.Ş.;Manisa;1.Anafartalar Mahallesi Mustafa Kemal Paşa Caddesi No:38/A Ş hzadeler/Manisa;2086;2362394270;2122148429;28.12.1998
1523;Denizbank A.Ş.;Manisa Cumhuriyet Bulvarı;1.Anafartalar Mahallesi Cumhuriyet Caddesi No:33/A Şehzadele /Manisa;2086;2362311900;2122148126;27.12.2002
1524;Denizbank A.Ş.;Turgutlu;Cumhuriyet Mahallesi Atatürk Bulvarı No:230 A Turgutlu/Manis;1689;2363122277;2122148252;08.07.2005
1525;Denizbank A.Ş.;Manisa Sanayi;75.Yıl Mahallesi Bahri Sarıtepe Caddesi No:51/A Yunusemre/Ma isa;2087;2362362225;2122148663;05.11.2010
1526;Denizbank A.Ş.;Mardin;13 Mart Mahallesi Vali Ozan Caddesi Bingül İş Merkezi No:52/A Artuklu/Mardin;2088;4822134770;2122148033;15.07.2009
1527;Denizbank A.Ş.;Derik;Kale Mah. Amed Cad. No:27/Z3-Z4 Derik/Mardin;1273;4822514566;2122148044;05.04.2017
1528;Denizbank A.Ş.;Kızıltepe;Cumhuriyet Mahallesi Hastane Caddesi No:53/A Kızıltepe/Mardi;1474;4823126401;2122148046;30.09.2011
1529;Denizbank A.Ş.;Midyat;Yunus Emre Mah. Cumhuriyet Bulvarı No:16 D Blok/M-N-P Midyat Mardin;1526;4824621128;2122148435;08.05.2015
1530;Denizbank A.Ş.;Nusaybin;Mor-Yakup Mah. Lozan Cad. No:108/A Nusaybin/Mardin;1547;4824151858;2122148787;15.10.2015
1531;Denizbank A.Ş.;Bodrum;Konacık Mahallesi Atatürk Bulvarı No:173/7 Bodrum/Muğla;1197;2523194554;2122148456;03.01.2002
1532;Denizbank A.Ş.;Bodrum Ortakent;Ortakent Mah. Cumhuriyet Cad. No:92 C Blok Bodrum/Muğla;1197;2523586650;2122148414;26.11.2013
1533;Denizbank A.Ş.;Çarşı Bodrum;Atatürk Cad. No:4 Bodrum / Muğla;1197;2523167398;2122148552;27.12.2002
1534;Denizbank A.Ş.;Turgutreis;Turgutreis Mehmet Hilmi Cad. No:42 Bodrum/Muğla;1197;2523829898;2122148874;19.06.2008
1535;Denizbank A.Ş.;Yalıkavak;Dirmil Mahallesi İnönü Caddesi No:128/1-2-3 Bodrum/Muğla;1197;2523864386;2122148166;09.06.2008
1536;Denizbank A.Ş.;Fethiye;Atatürk Cad. Çavdar İş Hanı No:29-31 48300 Fethiye / Muğla;1331;2526142307;2122148482;31.01.2002
1537;Denizbank A.Ş.;Karaçulha;Çalıca Mah. Atatürk Bulvarı No:198 Karaçulha-Fethiye/Muğla;1331;2526464025;2122148657;28.09.2010
1538;Denizbank A.Ş.;Marmaris;Tepe Mah. Kubilay Alpugan Sok. No:6/A Marmaris/Muğla;1517;2524120969;2122148494;02.02.2002
1539;Denizbank A.Ş.;Muğla;Orhaniye Mahallesi İsmet Çatak Caddesi No:4/A Menteşe/Muğla;2089;2522142060;2122148339;17.11.2009
1540;Denizbank A.Ş.;Milas;İsmetpaşa Mah. Atatürk Bulvarı. Damla Apt. No:44/1 Milas / M ğla;1528;2525122348;2122148566;27.12.2002
1541;Denizbank A.Ş.;Ortaca;Atatürk Mah. Atatürk Bulvarı No:117/A Ortaca/Muğla;1831;2522826600;2122148574;27.12.2002
1542;Denizbank A.Ş.;Yatağan;Konak Mah. Atatürk Cad. No:15/2 Yatağan/Muğla;1719;2525726760;2122148857;04.08.2016
1543;Denizbank A.Ş.;Bulanık;Yeni Mahalle İnönü Cad. No:1/A-B Bulanık/Muş;1213;4363115080;2122148843;07.04.2016
1544;Denizbank A.Ş.;Malazgirt;Saltıkgazi Mah. Hükümet Konağı Önü Cad. No: 6/1 Malazgirt/Mu;1510;4365114364;2122148906;15.09.2017
1545;Denizbank A.Ş.;Muş;Atatürk Zümrüt İş Merkezi_Merkez/Muş;1534;4362122226;2122148422;06.07.2009
1546;Denizbank A.Ş.;Varto;Kültür Mahallesi Muş Caddesi No:1/1 Varto/Muş;1711;4367114560;2122148925;01.03.2018
1547;Denizbank A.Ş.;Nevşehir;Camikebir Mah. Atatürk Bulvarı No:11 50100_Merkez/Nevşehir;1543;3842120261;2122148392;10.07.2002
1548;Denizbank A.Ş.;Ürgüp;Cumhuriyet Mahallesi Mehmet Akif Bulvarı No:1/A Ürgüp/Nevşeh r;1707;3843412070;2122148382;01.04.2004
