customerID;isControl;isBusiness;creditLimit;tenure;comparisonPA;target;reward;optIn;observationPA
3642;0;1;8000;4;1880.98;2400;80;1;5576.51
8951;0;0;12000;36;1880.77;2400;80;1;3497.13
11499;0;0;12000;38;1880;2400;80;1;3502
8476;0;0;11000;71;1880;2400;80;1;2850
11850;0;0;6000;56;1880;2400;80;0;945
10551;0;0;5000;90;1880;2400;80;0;940
597;1;1;5000;29;1879.57;2400;80;0;1236.24
11660;0;0;7000;75;1878;2400;80;0;1738
7405;0;0;4000;42;1878;2400;80;0;1531
951;1;0;4000;90;1877.06;2400;80;0;1089.97
9757;0;0;6000;40;1875;2400;80;1;1825
3646;0;0;8000;75;1875;2400;80;0;1650
5383;0;0;7000;102;1875;2400;80;0;1550
8691;0;0;7000;29;1875;2400;80;0;1275
2133;0;0;4000;29;1875;2400;80;0;1050
1888;1;0;7000;95;1875;2400;80;0;1175
5852;0;1;5000;31;1875;2400;80;0;1575
1469;1;1;5000;102;1875;2400;80;0;1325
230;1;0;5000;54;1874.07;2400;80;0;2.29
1520;1;0;4000;71;1873.19;2400;80;0;1180.05
6177;0;1;5000;20;1872.23;2400;80;0;653.35
5439;0;1;4000;22;1872.03;2400;80;1;3662.04
3774;0;0;62000;5;1871.71;2400;80;1;23384.2
4406;0;0;36000;43;1870.34;2400;80;1;18826.35
4513;0;1;65000;5;1870;2400;80;1;33954
2383;0;0;9000;111;1870;2400;80;0;2320
11722;0;0;7000;93;1870;2400;80;0;1730
5719;0;0;7000;110;1870;2400;80;0;1592
702;1;0;4000;78;1870;2400;80;0;1330
10582;0;0;8000;31;1869;2400;80;0;2360
2002;0;0;3000;49;1868;2400;80;0;1004
9743;0;0;12000;6;1862.7;2400;80;1;5040.39
9596;0;0;10000;46;1862.64;2400;80;1;3661.81
3129;0;0;6000;112;1862.17;2400;80;1;3666.95
1248;1;0;6000;24;1862.15;2400;80;0;1253.72
900;1;0;6000;73;1860.97;2400;80;0;1330.52
8805;0;1;5000;69;1860.33;2400;80;0;2240.24
9443;0;0;5000;106;1860;2400;80;0;1959
3726;0;0;4000;67;1860;2400;80;0;1680
4797;0;0;6000;43;1860;2400;80;0;1453
6346;0;0;6000;111;1860;2400;80;0;1450
621;1;0;4000;94;1859.71;2400;80;0;1265.01
10774;0;0;7000;46;1859;2400;80;0;2100
10196;0;0;4000;44;1859;2400;80;0;548
1859;1;0;7000;112;1857.17;2400;80;0;1197.61
1049;1;0;6000;34;1855;2400;80;0;1279
7880;0;1;5000;73;1854.61;2400;80;0;2044.27
2587;0;0;11000;68;1854.48;2400;80;1;4407.7
7320;0;1;8000;55;1854.48;2400;80;1;4513.16
1092;1;0;4000;84;1854;2400;80;0;1147
11785;0;0;8000;27;1853.69;2400;80;1;2474.21
4672;0;0;4000;26;1853;2400;80;1;2468
7069;0;0;3000;58;1853;2400;80;0;1406
5149;0;1;5000;52;1853;2400;80;0;1993
9702;0;1;5000;17;1853;2400;80;0;1884
873;1;0;4000;81;1852;2400;80;0;1270
6259;0;0;60000;4;1850;2400;80;1;22000
2911;0;0;9000;4;1850;2400;80;1;4820
6343;0;0;11000;5;1850;2400;80;1;5050
1025;1;0;15000;5;1850;2400;80;0;6425
1523;1;0;33000;73;1850;2400;80;0;10250
10702;0;0;7000;102;1850;2400;100;1;3400
9217;0;0;8000;27;1850;2400;80;1;3150
6618;0;0;6000;86;1850;2400;80;1;3100
10341;0;0;10000;101;1850;2400;80;1;2900
5404;0;0;5000;104;1850;2400;100;0;2800
8600;0;1;9000;45;1850;2400;100;0;3050
11532;0;0;10000;35;1850;2400;80;1;2575
5366;0;1;5000;110;1850;2400;80;1;2600
2636;0;0;7000;65;1850;2400;80;0;2300
11458;0;0;7000;29;1850;2400;80;0;2190
7688;0;0;5000;3;1850;2400;80;1;1650
7973;0;0;7000;71;1850;2400;80;0;1900
1896;1;0;7000;91;1850;2400;80;0;1900
5682;0;0;7000;103;1850;2400;80;0;1825
9714;0;0;5000;19;1850;2400;80;0;1725
5883;0;0;6000;70;1850;2400;80;0;1700
3705;0;0;3000;63;1850;2400;80;0;1700
6141;0;0;5000;91;1850;2400;80;0;1200
1616;1;0;4000;10;1850;2400;80;0;1425
1595;1;0;4000;25;1850;2400;80;0;1300
721;1;0;7000;90;1850;2400;80;0;1210
8093;0;1;5000;96;1850;2400;100;1;1050
1243;1;0;4000;96;1850;2400;80;0;1150
10272;0;1;5000;19;1850;2400;80;0;1950
8714;0;1;5000;73;1850;2400;80;0;1275
3304;0;0;4000;98;1850;2400;80;0;760
10608;0;1;5000;61;1849.26;2400;80;1;3460.95
8313;0;0;10000;97;1848.54;2400;80;0;2309.27
2735;0;0;20000;6;1848.31;2400;80;1;4847.2
8638;0;1;5000;110;1848.14;2400;80;0;1474.94
971;1;0;4000;20;1847;2400;80;0;1057
2573;0;1;5000;99;1847;2400;80;0;1622
4066;0;1;5000;35;1847;2400;80;0;1119
2253;0;0;5000;33;1847;2400;80;0;418
10355;0;1;5000;108;1846;2400;80;1;2449
9060;0;0;11000;3;1841.08;2400;80;1;5267.2
7627;0;0;24000;3;1841.05;2400;80;1;6804.69
3102;0;1;11000;91;1840.48;2400;80;1;3858.41
8506;0;0;4000;53;1840;2400;80;0;1940
5832;0;0;6000;63;1840;2400;80;0;980
1710;1;0;3000;74;1840;2400;80;0;970
9100;0;1;5000;4;1839.33;2400;80;1;3289.91
10557;0;0;90000;3;1839;2400;80;1;30763
4266;0;0;61000;3;1839;2400;80;1;18670
11244;0;0;5000;52;1839;2400;80;0;2202
8043;0;0;3000;38;1839;2400;80;0;1023
3038;0;1;5000;76;1834.22;2400;100;1;3250.38
1606;1;0;6000;86;1834.1;2400;100;0;1181.1
8141;0;0;6000;5;1833.99;2400;100;0;1041.93
10744;0;0;3000;34;1833.59;2400;100;0;958.97
5002;0;0;7000;90;1833.1;2400;100;0;685.09
2761;0;0;6000;77;1833;2400;100;0;984
7450;0;0;9000;113;1832;2400;80;1;2446
7712;0;0;7000;48;1832;2400;100;0;1830
1464;1;0;4000;6;1831.28;2400;100;0;1022.28
3773;0;0;8000;62;1831;2400;100;1;3591
1594;1;0;5000;86;1830.17;2400;100;0;1686.92
9329;0;0;30000;5;1830;2400;100;1;17970
6838;0;0;4000;20;1830;2400;100;1;1990
673;1;0;4000;55;1827.47;2400;100;0;1240.45
686;1;1;5000;88;1827;2400;100;0;1040
9691;0;0;5000;82;1826.79;2400;100;0;1501.62
5752;0;0;4000;98;1826.44;2400;100;1;1764.12
1498;1;1;5000;95;1826;2400;100;0;1202
6138;0;0;6000;63;1825.8;2400;100;1;1073.73
8128;0;0;7000;26;1825.52;2400;100;0;1050.04
5908;0;1;19000;3;1825;2400;100;1;8571
7221;0;0;12000;110;1825;2400;100;1;2875
8860;0;0;5000;69;1825;2400;80;1;2500
7798;0;0;4000;92;1825;2400;100;1;1900
8295;0;0;4000;95;1825;2400;100;0;1950
5655;0;0;7000;46;1825;2400;100;0;1575
1592;1;0;6000;77;1825;2400;100;0;1191
1609;1;0;7000;50;1825;2400;100;0;1175
1367;1;0;7000;104;1825;2400;100;0;1125
1017;1;0;7000;54;1825;2400;100;0;1057
9298;0;1;5000;23;1825;2400;100;0;950
4953;0;0;6000;102;1825;2400;100;0;775
2514;0;0;32000;6;1824;2400;100;1;22642
4774;0;0;8000;40;1824;2400;100;0;2354
8044;0;0;6000;114;1824;2400;100;0;1022
11857;0;0;13000;36;1820;2400;100;1;3440
803;1;0;5000;57;1820;2400;100;0;3650
9044;0;0;5000;7;1820;2400;100;0;980
1192;1;0;7000;103;1820;2400;100;0;980
4516;0;0;10000;17;1819.06;2400;80;1;2655.66
5845;0;0;5000;28;1818.31;2400;100;0;1863.54
6926;0;0;8000;68;1818.24;2400;100;1;2725.43
2902;0;0;7000;64;1818;2400;100;0;574
7254;0;0;12000;113;1817.92;2400;100;1;3101.12
4871;0;0;10000;42;1817;2400;100;1;3286
3722;0;0;5000;41;1817;2400;100;0;1730
8669;0;0;7000;59;1816;2400;100;0;839
6774;0;1;5000;88;1810;2400;80;1;2400
8146;0;0;7000;98;1810;2400;100;1;1190
5879;0;0;4000;20;1810;2400;100;0;1260
1793;1;0;7000;23;1809.98;2400;100;0;1096.91
1343;1;1;5000;100;1809.01;2400;100;0;1150.83
2504;0;0;15000;5;1808.97;2400;100;1;4907.29
626;1;0;6000;102;1808.49;2400;100;0;1260.57
8613;0;0;15000;22;1808.47;2400;100;1;3506.45
8702;0;0;13000;81;1808.23;2400;100;1;3177.99
9482;0;0;6000;83;1808.19;2400;100;0;2353.2
5248;0;0;13000;28;1808;2400;100;1;3107
6704;0;0;10000;24;1808;2400;80;1;2572
11305;0;0;8000;110;1807;2400;100;1;4404
5599;0;0;3000;63;1807;2400;100;0;1785
1151;1;0;7000;10;1805.32;2400;100;0;1288.95
928;1;1;5000;61;1804;2400;100;0;1102
2934;0;0;4000;49;1802.11;2400;100;1;1368.71
1216;1;1;8000;21;1802;2400;100;0;6171
10854;0;0;7000;30;1801.95;2400;100;1;1361.27
11210;0;0;8000;57;1801.72;2400;100;1;3219.59
7370;0;1;4000;95;1800.87;2400;100;0;2809.38
8737;0;0;9000;3;1800;2400;100;1;4500
6429;0;0;62000;4;1800;2400;100;1;18000
7125;0;0;16000;6;1800;2400;100;1;5500
7784;0;0;110000;94;1800;2400;100;1;46000
1340;1;0;20000;72;1800;2400;100;0;9971
6821;0;0;15000;44;1800;2400;80;1;4200
5898;0;0;10000;14;1800;2400;100;1;3400
9327;0;0;8000;7;1800;2400;100;1;3300
11286;0;0;7000;5;1800;2400;100;1;3100
5121;0;0;9000;31;1800;2400;100;1;2750
9375;0;0;7000;44;1800;2400;100;1;2750
9522;0;0;5000;109;1800;2400;100;1;2700
559;1;0;8000;102;1800;2400;100;0;3600
9204;0;0;4000;116;1800;2400;100;0;2875
5788;0;0;5000;22;1800;2400;100;1;2678
10667;0;0;4000;4;1800;2400;80;1;2650
3164;0;0;6000;101;1800;2400;80;1;2600
5388;0;0;6000;41;1800;2400;80;1;2600
11015;0;0;6000;58;1800;2400;80;1;2567
10998;0;0;7000;29;1800;2400;80;1;2520
10347;0;0;8000;52;1800;2400;100;0;2300
4725;0;0;8000;16;1800;2400;100;0;2250
2332;0;0;5000;32;1800;2400;100;1;2050
3308;0;0;6000;79;1800;2400;100;0;2200
10727;0;1;5000;34;1800;2400;80;1;2550
7824;0;0;3000;92;1800;2400;100;1;1900
2252;0;0;7000;45;1800;2400;80;0;2200
11789;0;0;2000;58;1800;2400;100;1;1720
7451;0;0;5000;12;1800;2400;100;1;1700
8573;0;0;3000;102;1800;2400;100;1;1600
2781;0;0;5000;91;1800;2400;100;1;1387
1863;1;0;5000;111;1800;2400;100;0;2000
7901;0;0;6000;12;1800;2400;80;0;1900
11704;0;0;4000;86;1800;2400;100;0;1800
11746;0;0;5000;59;1800;2400;100;0;1700
5885;0;0;6000;113;1800;2400;100;0;1650
7030;0;0;4000;27;1800;2400;100;0;1500
10915;0;0;7000;26;1800;2400;100;0;1500
10863;0;0;5000;118;1800;2400;100;0;1425
5311;0;0;3000;83;1800;2400;100;0;1400
6797;0;0;4000;23;1800;2400;100;0;1400
4470;0;0;5000;77;1800;2400;100;0;1350
6069;0;0;4000;73;1800;2400;100;0;1100
6070;0;0;3000;107;1800;2400;100;0;1100
4093;0;0;4000;77;1800;2400;100;0;1050
4966;0;0;6000;89;1800;2400;100;0;1000
11769;0;0;3000;15;1800;2400;100;0;1000
7380;0;0;3000;27;1800;2400;100;0;1000
9515;0;0;7000;49;1800;2400;100;0;900
5045;0;0;4000;114;1800;2400;80;0;900
1814;1;0;4000;110;1800;2400;100;0;1400
1663;1;0;3000;63;1800;2400;100;0;1300
561;1;0;4000;82;1800;2400;100;0;1200
1258;1;0;3000;63;1800;2400;100;0;1200
1320;1;0;7000;19;1800;2400;100;0;1200
1116;1;0;4000;23;1800;2400;100;0;1000
5888;0;1;5000;119;1800;2400;100;1;1450
6109;0;1;5000;24;1800;2400;100;1;1200
886;1;0;7000;33;1800;2400;100;0;1000
10226;0;1;5000;50;1800;2400;100;0;2200
10097;0;1;5000;93;1800;2400;100;0;1200
8990;0;1;5000;47;1800;2400;100;0;1000
1170;1;1;5000;105;1800;2400;100;0;1000
257;1;1;5000;54;1800;2400;100;0;950
134;1;1;5000;12;1800;2400;100;0;950
1830;1;1;5000;62;1800;2400;80;0;1300
10846;0;0;4000;86;1800;2400;100;0;700
9957;0;0;5000;45;1800;2400;100;0;695
1184;1;0;7000;19;1800;2400;100;0;800
8487;0;1;5000;95;1800;2400;100;0;600
1829;1;0;4000;6;1795;2400;100;0;1809
11088;0;1;5000;25;1793.13;2400;100;0;2231.36
7690;0;0;9000;71;1793;2400;100;1;3783
8881;0;0;9000;113;1792.99;2400;100;1;4299.07
2604;0;0;7000;49;1792.83;2400;100;1;3493.91
8359;0;0;11000;96;1792.71;2400;100;1;2703.71
2134;0;0;3000;65;1792;2400;100;0;1028
3997;0;0;19000;6;1791;2400;100;1;16116
11103;0;0;35000;5;1790;2400;100;1;31240
1471;1;0;4000;109;1790;2400;100;0;1060
85;1;0;5000;78;1790;2400;100;0;930
5069;0;1;5000;78;1790;2400;100;0;950
5236;0;1;5000;59;1790;2400;100;0;757
4608;0;0;6000;119;1786.98;2400;100;0;995.38
3713;0;0;3000;28;1786.69;2400;100;1;1729.07
9325;0;1;8000;36;1785.46;2400;100;1;3726.36
5178;0;1;5000;31;1785.43;2400;100;0;1623.42
3422;0;0;6000;45;1785;2400;100;0;797
7106;0;0;7000;75;1784;2400;80;1;2540
2399;0;0;5000;4;1784;2400;100;0;2346
2664;0;0;4000;70;1784;2400;100;0;2185
10490;0;0;11000;11;1780;2400;100;1;3010
8341;0;0;4000;25;1780;2400;100;0;500
7263;0;0;7000;89;1780;2400;100;0;460
7557;0;0;19000;5;1779.11;2400;100;1;5762.04
11074;0;0;4000;17;1779.05;2400;100;0;946.77
4541;0;0;5000;103;1778.62;2400;100;0;879.14
3798;0;0;7000;48;1778.37;2400;100;1;1846.7
3865;0;1;5000;33;1778;2400;100;1;3685
6245;0;0;6000;26;1777;2400;100;0;502
3146;0;0;7000;19;1776;2400;100;0;1439
10761;0;1;5000;17;1776;2400;100;0;1699
115;1;0;7000;109;1775.58;2400;100;0;944.84
11561;0;0;23000;11;1775;2400;100;1;16650
5469;0;0;12000;118;1775;2400;100;1;3625
4545;0;0;8000;25;1775;2400;100;1;3450
9603;0;0;4000;27;1775;2400;100;1;3125
9444;0;0;7000;62;1775;2400;100;1;1400
8726;0;0;4000;10;1775;2400;100;0;2100
6095;0;0;5000;114;1775;2400;100;0;1050
7852;0;1;5000;99;1775;2400;100;0;1600
1715;1;1;5000;13;1775;2400;100;0;1450
106;1;0;6000;68;1773.66;2400;100;0;940.18
942;1;1;5000;30;1773.52;2400;100;0;1045.12
1553;1;0;4000;11;1773.12;2400;100;0;1196.73
10149;0;1;5000;31;1772.38;2400;100;0;1160.9
4131;0;1;5000;86;1772.21;2400;100;0;1166.7
3741;0;0;5000;107;1772.2;2400;100;0;1768.55
11576;0;0;64000;110;1772.01;2400;100;1;21382.4
2894;0;0;9000;94;1772;2400;100;1;3048
4817;0;0;9000;81;1772;2400;80;1;2423
670;1;0;4000;8;1772;2400;100;0;606
6599;0;0;10000;5;1771;2400;100;1;6692
10601;0;0;12000;67;1770;2400;100;1;3060
4838;0;0;11000;90;1770;2400;100;1;3003
4841;0;1;6000;30;1770;2400;100;0;2970
8950;0;0;5000;14;1770;2400;100;0;2090
1706;1;0;7000;32;1770;2400;100;0;1560
1321;1;0;4000;32;1770;2400;100;0;1200
1445;1;0;6000;63;1770;2400;100;0;1039
1518;1;1;5000;76;1770;2400;100;0;2186
1063;1;0;4000;45;1769;2400;100;0;1246
4804;0;0;5000;6;1766.23;2400;100;0;1664.84
6448;0;0;4000;4;1766.15;2400;100;0;655.35
8457;0;1;5000;86;1765.35;2400;100;0;2176.2
6281;0;1;5000;46;1765.35;2400;100;0;4.22
11828;0;0;5000;34;1765;2400;100;0;1876
6888;0;0;4000;45;1765;2400;100;0;1526
3262;0;1;5000;41;1765;2400;100;0;996
5534;0;0;3000;5;1764;2400;100;0;1817
8786;0;1;5000;84;1761.2;2400;80;1;2488.57
3732;0;0;6000;101;1760.95;2400;100;0;1692.59
9205;0;0;4000;29;1760.91;2400;100;1;1321.42
3240;0;0;4000;34;1760.74;2400;100;1;2193.6
5113;0;0;4000;74;1760;2400;80;1;2630
4136;0;0;6000;78;1760;2400;100;1;1030
7785;0;1;5000;46;1760;2400;100;0;2240
9195;0;0;5000;4;1760;2400;100;0;810
4993;0;0;5000;60;1759;2400;100;1;3999
3348;0;1;9000;118;1759;2400;100;1;3296
8355;0;1;5000;54;1759;2400;100;1;1471
3674;0;0;4000;116;1759;2400;100;0;1822
5145;0;0;18000;4;1756.27;2400;100;1;5195.68
6239;0;0;7000;47;1756.17;2400;100;1;2167.38
11090;0;0;5000;114;1755.52;2400;100;0;560.5
8624;0;0;17000;6;1755.49;2400;100;1;4888.4
10565;0;0;12000;3;1755;2400;100;1;4401
3970;0;0;5000;120;1755;2400;100;0;1908
9556;0;0;22000;4;1754;2400;100;1;6412
5077;0;0;7000;5;1753;2400;100;1;4475
1172;1;0;21000;42;1750.53;2400;100;0;5607.45
1923;1;0;15000;7;1750.25;2400;100;0;11738.19
7269;0;0;40000;4;1750;2400;100;1;35925
7560;0;0;23000;5;1750;2400;100;1;8950
9615;0;0;17000;6;1750;2200;80;1;7000
2121;0;0;21000;6;1750;2200;80;1;5250
4643;0;0;12000;52;1750;2200;80;1;4250
10827;0;0;5000;31;1750;2400;80;1;4000
4990;0;0;11000;79;1750;2400;80;1;4000
5063;0;0;14000;79;1750;2400;100;1;3500
5026;0;0;6000;103;1750;2400;100;1;3500
5237;0;0;8000;29;1750;2200;100;1;3500
7584;0;0;10000;21;1750;2200;80;1;3500
9613;0;0;10000;64;1750;2400;100;1;3450
3832;0;0;14000;102;1750;2400;100;1;3430
9687;0;0;10000;59;1750;2400;100;1;3250
6676;0;0;5000;113;1750;2400;100;1;3100
9079;0;0;12000;76;1750;2400;100;1;2800
9332;0;0;4000;105;1750;2400;80;1;2750
9172;0;0;6000;63;1750;2200;80;1;2750
5633;0;1;5000;12;1750;2200;100;1;3500
8875;0;1;5000;65;1750;2200;80;1;3000
1543;1;0;14000;31;1750;2400;100;0;3450
4987;0;0;6000;51;1750;2400;100;0;2850
5221;0;0;10000;57;1750;2400;80;1;2500
5854;0;0;9000;89;1750;2200;80;1;2500
7428;0;0;8000;110;1750;2200;80;1;2500
7519;0;0;9000;12;1750;2200;80;1;2250
6739;0;0;6000;61;1750;2400;100;0;2325
3857;0;0;6000;89;1750;2400;100;0;2250
7836;0;0;6000;87;1750;2200;80;1;2200
8239;0;0;4000;36;1750;2200;80;0;2250
2812;0;0;3000;101;1750;2200;80;0;2250
11690;0;0;3000;63;1750;2200;80;0;2000
5484;0;1;6000;101;1750;2400;80;1;2500
3506;0;1;5000;7;1750;2400;80;1;2500
7227;0;0;4000;83;1750;2400;100;1;1900
4263;0;0;7000;111;1750;2400;100;0;1950
9506;0;1;5000;94;1750;2400;80;1;2400
9693;0;1;5000;51;1750;2400;80;1;2400
1695;1;0;5000;92;1750;2200;80;0;1950
9901;0;0;8000;15;1750;2200;80;0;1900
8829;0;1;5000;14;1750;2400;100;0;2375
3873;0;0;3000;71;1750;2400;100;1;1750
5728;0;0;3000;107;1750;2400;100;1;1500
7188;0;0;5000;42;1750;2400;100;1;1500
9296;0;0;4000;10;1750;2400;100;1;1500
2526;0;0;2000;106;1750;2400;100;1;1490
8339;0;0;5000;78;1750;2400;100;1;1250
6275;0;1;5000;87;1750;2400;100;0;2250
1884;1;0;7000;71;1750;2400;100;0;1800
3727;0;0;3000;104;1750;2400;100;0;1750
4810;0;0;4000;47;1750;2400;100;0;1400
2243;0;0;5000;101;1750;2400;100;0;1150
3363;0;0;5000;84;1750;2400;100;0;1000
7363;0;0;6000;84;1750;2400;100;0;1000
5279;0;0;6000;43;1750;2400;100;0;1000
9394;0;0;5000;12;1750;2400;100;0;900
10949;0;0;3000;54;1750;2200;80;0;1500
8795;0;0;4000;83;1750;2200;80;0;1500
9083;0;0;4000;71;1750;2200;80;0;1250
9019;0;0;5000;29;1750;2200;80;0;1000
1752;1;0;3000;27;1750;2400;100;0;1750
1004;1;0;5000;37;1750;2200;100;0;1250
542;1;0;4000;116;1750;2400;100;0;1225
1056;1;0;5000;58;1750;2400;100;0;1200
792;1;0;3000;32;1750;2400;100;0;1000
1325;1;0;6000;58;1750;2400;100;0;1000
1383;1;0;4000;13;1750;2400;80;0;1250
617;1;0;5000;66;1750;2200;80;0;1250
9834;0;1;5000;109;1750;2400;100;1;1000
610;1;0;6000;26;1750;2200;80;0;1250
787;1;0;3000;72;1750;2200;80;0;1000
4589;0;1;5000;56;1750;2400;100;0;1250
1085;1;1;5000;17;1750;2400;100;0;1000
1000;1;1;5000;26;1750;2400;100;0;1000
734;1;1;5000;38;1750;2200;80;0;1000
1289;1;1;5000;17;1750;2200;80;0;1000
8642;0;0;7000;82;1750;2200;80;0;850
6844;0;0;3000;74;1750;2200;80;0;750
8753;0;0;3000;88;1750;2200;80;0;350
3554;0;1;5000;84;1750;2400;80;0;750
694;1;0;5000;33;1749.22;2400;100;0;984.63
120;1;0;5000;7;1749.14;2400;100;0;939.03
2887;0;1;5000;20;1748.61;2400;100;0;1292
7314;0;0;4000;108;1748.38;2400;100;0;1360.19
4721;0;1;5000;108;1747.91;2400;100;0;926.99
9856;0;1;5000;26;1747.65;2400;100;1;2028.39
3373;0;0;15000;3;1747;2400;100;1;4517
3768;0;0;10000;112;1747;2400;100;1;3339
5284;0;0;5000;39;1747;2400;100;0;2876
1075;1;0;4000;21;1747;2400;100;0;1068
10438;0;0;54000;6;1746;2400;100;1;16961
121;1;0;6000;57;1745;2400;100;0;953
1942;1;0;3000;11;1744;2400;100;0;1976
1380;1;0;7000;65;1743;2400;100;0;1224
7643;0;0;3000;47;1742.23;2400;100;1;1576.63
6564;0;1;5000;78;1742.18;2400;100;0;2199.33
2068;0;0;3000;16;1741.29;2400;100;0;1132.59
2688;0;0;7000;23;1740.89;2400;100;0;872.97
3135;0;1;95000;3;1740;2200;80;1;32660
11252;0;1;16000;5;1740;2200;80;1;5780
3691;0;0;4000;109;1740;2400;100;0;980
841;1;0;6000;23;1740;2400;100;0;1160
990;1;0;5000;34;1740;2400;100;0;1120
6673;0;0;5000;54;1740;2400;100;0;865
11298;0;0;8000;70;1739;2200;80;1;3710
5708;0;0;5000;30;1739;2200;80;0;1801
6271;0;0;6000;114;1738;2200;80;0;100
4185;0;0;3000;57;1735.55;2200;80;0;625.36
4128;0;1;5000;13;1735.46;2200;80;0;1194.11
6085;0;0;4000;113;1735.4;2200;80;0;1210.2
5190;0;1;5000;119;1735.39;2200;80;1;3025.25
6423;0;0;7000;5;1735;2200;80;0;1972
4059;0;0;6000;91;1734;2200;80;0;1121
6123;0;0;3000;70;1734;2200;80;0;1057
5676;0;0;25000;105;1733;2200;80;1;9608
3790;0;1;24000;4;1730;2200;80;1;8910
6453;0;0;3000;43;1730;2200;80;1;580
1579;1;0;3000;69;1729.21;2200;80;0;1185.87
1773;1;1;5000;92;1728.71;2200;80;0;1189.83
536;1;0;5000;9;1726.98;2200;80;0;1273.78
985;1;0;6000;49;1726.7;2200;80;0;999.66
6087;0;1;5000;95;1726.28;2200;80;0;1042.91
7342;0;1;7000;53;1725.9;2200;80;1;3157.8
2142;0;0;3000;96;1725.6;2200;80;0;1075.58
525;1;0;30000;49;1725;2200;80;0;9650
290;1;0;8000;34;1725;2200;80;0;6050
4390;0;0;8000;86;1725;2200;80;1;2875
3081;0;1;5000;107;1725;2200;80;1;3175
11771;0;0;7000;39;1725;2200;80;0;1875
3771;0;0;5000;64;1725;2200;80;0;1850
3789;0;0;3000;70;1725;2200;80;0;1650
3762;0;1;5000;27;1725;2200;80;0;1000
10181;0;0;5000;108;1725;2200;80;0;549
6105;0;1;5000;69;1724.91;2200;80;0;1071.02
7167;0;0;11000;109;1724;2200;80;1;2576
10688;0;0;7000;98;1724;2200;80;0;1705
709;1;1;5000;12;1724;2200;80;0;1067
100;1;1;5000;53;1724;2200;80;0;924
4132;0;0;3000;92;1723;2200;80;0;1034
103;1;0;4000;112;1722;2200;80;0;923
9304;0;0;8000;38;1720;2200;80;1;3250
5097;0;0;10000;100;1720;2200;80;1;2490
1886;1;0;2000;111;1720;2200;80;0;1250
757;1;0;5000;118;1720;2200;80;0;1072
53;1;0;3000;37;1720;2200;80;0;890
4397;0;0;4000;78;1720;2200;80;0;600
9286;0;0;4000;105;1719.39;2200;80;1;2915.2
5616;0;0;3000;65;1718.79;2200;80;1;1588.72
10066;0;0;5000;3;1718.72;2200;80;0;1093.73
2650;0;0;10000;7;1718.6;2200;80;0;2210.28
11060;0;0;5000;48;1718;2200;80;0;898
5212;0;0;7000;39;1717;2200;80;0;1357
5820;0;0;8000;24;1716;2200;80;1;2490
5478;0;0;4000;98;1716;2200;80;0;976
11835;0;0;3000;91;1710;2200;80;0;880
1817;1;1;5000;50;1709.71;2200;80;0;1227.44
9326;0;1;5000;69;1708.64;2200;80;1;3799.96
2757;0;0;11000;87;1708.57;2200;80;1;3815.73
7114;0;0;6000;37;1708.5;2200;80;0;1535.52
2285;0;0;3000;26;1707.87;2200;80;0;644.77
1396;1;0;6000;60;1707.6;2200;80;0;1066.99
9698;0;0;5000;92;1707;2200;80;0;1759
5267;0;0;15000;4;1706;2200;80;1;4817
9880;0;0;25000;107;1706;2200;80;1;16876
3114;0;0;5000;90;1706;2200;80;0;1592
96;1;1;5000;28;1705.84;2200;80;0;937.45
1603;1;1;5000;95;1704.62;2200;80;0;1277.65
594;1;0;6000;44;1704;2200;80;0;1258
1005;1;0;4000;42;1704;2200;80;0;1247
1178;1;0;2000;116;1703;2200;80;0;1270
1444;1;0;4000;69;1703;2200;80;0;1038
8956;0;1;40000;110;1702.02;2200;80;1;22293.5
9406;0;0;36000;5;1701.77;2200;80;1;23673.8
10838;0;0;5000;96;1701.51;2200;80;0;1994.4
10345;0;0;6000;103;1701;2200;80;0;1366
6386;0;0;5000;33;1700.87;2200;80;0;1957.71
5070;0;1;85000;4;1700;2200;80;1;31300
3818;0;0;9000;6;1700;2200;80;1;8125
8594;0;1;16000;6;1700;2200;80;1;5450
7916;0;0;25000;20;1700;2200;80;1;8100
5684;0;0;9000;99;1700;2200;80;1;4100
4928;0;0;5000;95;1700;2200;80;1;3925
5153;0;0;9000;97;1700;2200;80;1;3750
3337;0;0;5000;91;1700;2200;80;1;3700
9523;0;0;14000;109;1700;2200;80;1;3600
4824;0;0;7000;104;1700;2200;80;1;3400
7092;0;0;9000;84;1700;2200;80;1;3200
7940;0;0;6000;58;1700;2200;80;1;3000
9018;0;0;4000;48;1700;2200;80;1;2750
8628;0;0;5000;10;1700;2200;80;1;2600
7480;0;0;4000;88;1700;2200;80;1;2550
8823;0;1;8000;83;1700;2200;80;1;3300
9852;0;1;7000;86;1700;2200;80;1;3300
5014;0;1;5000;93;1700;2200;80;1;2550
10632;0;0;10000;101;1700;2200;80;1;2400
5938;0;0;8000;101;1700;2200;80;1;2350
10574;0;0;5000;58;1700;2200;80;1;2300
3452;0;0;7000;63;1700;2200;80;0;2250
2628;0;0;8000;117;1700;2200;80;0;2212
4637;0;0;9000;67;1700;2200;80;0;2150
11339;0;1;5000;71;1700;2200;80;1;2350
8310;0;1;5000;58;1700;2200;80;1;2350
10710;0;0;5000;11;1700;2200;80;0;2100
2411;0;1;5000;102;1700;2200;80;1;2300
4521;0;0;6000;18;1700;2200;80;0;1944
